Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,Concentration
6,-0.922,0,1,30.2,1,31,0.81
6,-0.672,0,1,25.1,1,31,0.84
6,-0.491,0,1,20.7,1,31,0.93
6,-1.35,1,1,22,1,1,0.9
6,-6.33,1,1,22,1,1,2.8
6,-7.77,1,1,22,1,1,4.8
6,-11,1,1,22,1,1,6.8
6,-14.6,1,1,22,1,1,8.4
6,-14.7,1,1,22,1,1,9.7
6,-6.85,1,0,22,1,1,8.6
6,-14.3,1,0,22,1,1,8
7,-0.516,0,1,22,1,1,0.6
7,-0.597,0,1,22,1,1,0.7
7,-0.516,0,1,22,1,1,0.56
7,-1.62,0,1,22,1,1,1.49
7,-1.77,0,1,22,1,1,1.63
7,-1.92,0,1,22,1,1,1.88
7,-4.08,0,1,22,1,1,3.37
7,-4.97,0,1,22,1,1,3.75
7,-4.42,0,1,22,1,1,4.02
7,-8.19,0,1,22,1,1,6.15
7,-8.77,0,1,22,1,1,6.06
7,-6.25,0,1,22,1,1,6.47
7,-5.36,0,0,22,1,1,4.1
7,-3.82,0,0,22,1,1,3.64
7,-3.12,0,0,22,1,1,3.6
7,-0.946,0,0,22,1,1,0.85
7,-0.909,0,0,22,1,1,0.7
7,-2.07,0,1,22,1,1,2.79
7,-4.21,0,1,22,1,4,4.36
7,-0.728,0,0,22,1,4,0.6
7,-0.728,0,0,22,1,4,0.68
7,-0.409,0,1,22,1,4,0.77
7,-1.57,0,1,22,1,4,2.16
7,-4.87,0,1,22,1,4,4.88
7,-6.9,0,1,22,1,4,7.62
7,-5.42,0,0,22,1,4,6.48
7,-1.15,0,1,22,1,4,0.73
7,-0.959,0,1,22,1,4,1.42
7,-1.92,0,1,22,1,4,2.72
7,-2.62,0,1,22,1,4,3.95
7,-3.63,0,1,22,1,4,4.85
7,-6.07,0,1,22,1,4,5.73
7,-6.35,0,1,22,1,4,6.47
7,-6.55,0,1,22,1,4,9.45
7,-7.2,0,0,22,1,4,7.62
7,-5.38,0,0,22,1,4,6.64
7,-4.12,0,0,22,1,4,4.75
7,-4.54,0,0,22,1,4,4.01
7,-2.87,0,0,22,1,4,3.04
7,-2.22,0,0,22,1,4,1.93
7,-1.02,0,0,22,1,4,0.8
7,-5.04,0,1,19.8,1,18,0.69
7,-8.87,0,1,26,1,18,0.69
7,-8.12,0,1,30,1,18,0.75
7,-5.9,0,1,25,1,18,0.64
7,-8.65,0,1,20,1,18,0.59
7,-7.51,0,1,30,1,18,0.67
7,-1.01,0,1,25,1,31,1.05
7,-0.516,0,1,25,1,31,0.73
7,-0.716,0,1,30.1,1,31,0.94
7,-0.716,0,1,20.4,1,31,0.84
7,-0.753,0,1,20.2,1,31,0.86
7,-0.716,0,1,30,1,31,0.87
7,-0.791,0,1,30.2,1,31,0.81
7,-0.547,0,1,25.1,1,31,0.84
7,-0.416,0,1,20.7,1,31,0.93
7,-1.07,1,1,22,1,1,0.9
7,-5.17,1,1,22,1,1,2.8
7,-6.61,1,1,22,1,1,4.8
7,-9.35,1,1,22,1,1,6.8
7,-12.5,1,1,22,1,1,8.4
7,-12.7,1,1,22,1,1,9.7
7,-14.3,1,0,22,1,1,8.6
7,-12.4,1,0,22,1,1,8
8,-0.422,0,1,22,1,1,0.6
8,-0.516,0,1,22,1,1,0.7
8,-0.428,0,1,22,1,1,0.56
8,-1.4,0,1,22,1,1,1.49
8,-1.52,0,1,22,1,1,1.63
8,-1.63,0,1,22,1,1,1.88
8,-3.5,0,1,22,1,1,3.37
8,-4.22,0,1,22,1,1,3.75
8,-3.82,0,1,22,1,1,4.02
8,-7.03,0,1,22,1,1,6.15
8,-7.54,0,1,22,1,1,6.06
8,-5.46,0,1,22,1,1,6.47
8,-4.59,0,0,22,1,1,4.1
8,-3.3,0,0,22,1,1,3.64
8,-2.72,0,0,22,1,1,3.6
8,-0.813,0,0,22,1,1,0.85
8,-0.778,0,0,22,1,1,0.7
8,-1.82,0,1,22,1,1,2.79
8,-3.68,0,1,22,1,4,4.36
8,-0.647,0,0,22,1,4,0.6
8,-0.647,0,0,22,1,4,0.68
8,-0.322,0,1,22,1,4,0.77
8,-1.38,0,1,22,1,4,2.16
8,-4.2,0,1,22,1,4,4.88
8,-5.96,0,1,22,1,4,7.62
8,-4.77,0,0,22,1,4,6.48
8,-1,0,1,22,1,4,0.73
8,-0.841,0,1,22,1,4,1.42
8,-1.64,0,1,22,1,4,2.72
8,-2.34,0,1,22,1,4,3.95
8,-3.2,0,1,22,1,4,4.85
8,-5.27,0,1,22,1,4,5.73
8,-5.47,0,1,22,1,4,6.47
8,-5.77,0,1,22,1,4,9.45
8,-6.33,0,0,22,1,4,7.62
8,-4.72,0,0,22,1,4,6.64
8,-3.62,0,0,22,1,4,4.75
8,-3.91,0,0,22,1,4,4.01
8,-2.5,0,0,22,1,4,3.04
8,-1.94,0,0,22,1,4,1.93
8,-0.884,0,0,22,1,4,0.8
8,-4.74,0,1,19.8,1,18,0.69
8,-8.35,0,1,26,1,18,0.69
8,-7.68,0,1,30,1,18,0.75
8,-5.47,0,1,25,1,18,0.64
8,-8.2,0,1,20,1,18,0.59
8,-7.42,0,1,30,1,18,0.67
8,-0.841,0,1,25,1,31,1.05
8,-0.434,0,1,25,1,31,0.73
8,-0.616,0,1,30.1,1,31,0.94
8,-0.616,0,1,20.4,1,31,0.84
8,-0.634,0,1,20.2,1,31,0.86
8,-0.616,0,1,30,1,31,0.87
8,-0.647,0,1,30.2,1,31,0.81
8,-0.478,0,1,25.1,1,31,0.84
8,-0.322,0,1,20.7,1,31,0.93
8,-0.847,1,1,22,1,1,0.9
8,-4.35,1,1,22,1,1,2.8
8,-5.76,1,1,22,1,1,4.8
8,-8.15,1,1,22,1,1,6.8
8,-10.9,1,1,22,1,1,8.4
8,-11.2,1,1,22,1,1,9.7
8,-13.2,1,0,22,1,1,8.6
8,-10.9,1,0,22,1,1,8
9,-0.397,0,1,22,1,1,0.6
9,-0.416,0,1,22,1,1,0.7
9,-0.416,0,1,22,1,1,0.56
9,-1.22,0,1,22,1,1,1.49
9,-1.32,0,1,22,1,1,1.63
9,-1.42,0,1,22,1,1,1.88
9,-3.03,0,1,22,1,1,3.37
9,-3.63,0,1,22,1,1,3.75
9,-3.38,0,1,22,1,1,4.02
9,-6.13,0,1,22,1,1,6.15
9,-6.58,0,1,22,1,1,6.06
9,-4.87,0,1,22,1,1,6.47
9,-3.95,0,0,22,1,1,4.1
9,-2.91,0,0,22,1,1,3.64
9,-2.4,0,0,22,1,1,3.6
9,-0.712,0,0,22,1,1,0.85
9,-0.684,0,0,22,1,1,0.7
9,-1.65,0,1,22,1,1,2.79
9,-3.28,0,1,22,1,4,4.36
9,-0.616,0,0,22,1,4,0.6
9,-0.616,0,0,22,1,4,0.68
9,-0.297,0,1,22,1,4,0.77
9,-1.22,0,1,22,1,4,2.16
9,-3.69,0,1,22,1,4,4.88
9,-5.23,0,1,22,1,4,7.62
9,-4.27,0,0,22,1,4,6.48
9,-0.822,0,1,22,1,4,0.73
9,-0.772,0,1,22,1,4,1.42
9,-1.42,0,1,22,1,4,2.72
9,-2.13,0,1,22,1,4,3.95
9,-2.83,0,1,22,1,4,4.85
9,-4.64,0,1,22,1,4,5.73
9,-4.82,0,1,22,1,4,6.47
9,-5.17,0,1,22,1,4,9.45
9,-5.64,0,0,22,1,4,7.62
9,-4.2,0,0,22,1,4,6.64
9,-3.22,0,0,22,1,4,4.75
9,-3.41,0,0,22,1,4,4.01
9,-2.2,0,0,22,1,4,3.04
9,-1.72,0,0,22,1,4,1.93
9,-0.772,0,0,22,1,4,0.8
9,-4.5,0,1,19.8,1,18,0.69
9,-7.92,0,1,26,1,18,0.69
9,-7.32,0,1,30,1,18,0.75
9,-5.15,0,1,25,1,18,0.64
9,-7.8,0,1,20,1,18,0.59
9,-7.4,0,1,30,1,18,0.67
9,-0.722,0,1,25,1,31,1.05
9,-0.416,0,1,25,1,31,0.73
9,-0.534,0,1,30.1,1,31,0.94
9,-0.55,0,1,20.4,1,31,0.84
9,-0.559,0,1,20.2,1,31,0.86
9,-0.534,0,1,30,1,31,0.87
9,-0.566,0,1,30.2,1,31,0.81
9,-0.416,0,1,25.1,1,31,0.84
9,-0.309,0,1,20.7,1,31,0.93
9,-0.716,1,1,22,1,1,0.9
9,-3.73,1,1,22,1,1,2.8
9,-5.13,1,1,22,1,1,4.8
9,-7.28,1,1,22,1,1,6.8
9,-9.77,1,1,22,1,1,8.4
9,-10,1,1,22,1,1,9.7
9,-12.2,1,0,22,1,1,8.6
9,-9.68,1,0,22,1,1,8
10,-0.354,0,1,22,1,1,0.6
10,-0.396,0,1,22,1,1,0.7
10,-0.374,0,1,22,1,1,0.56
10,-1.11,0,1,22,1,1,1.49
10,-1.18,0,1,22,1,1,1.63
10,-1.28,0,1,22,1,1,1.88
10,-2.68,0,1,22,1,1,3.37
10,-3.22,0,1,22,1,1,3.75
10,-3.02,0,1,22,1,1,4.02
10,-5.4,0,1,22,1,1,6.15
10,-5.81,0,1,22,1,1,6.06
10,-4.39,0,1,22,1,1,6.47
10,-3.45,0,0,22,1,1,4.1
10,-2.58,0,0,22,1,1,3.64
10,-2.16,0,0,22,1,1,3.6
10,-0.633,0,0,22,1,1,0.85
10,-0.625,0,0,22,1,1,0.7
10,-1.54,0,1,22,1,1,2.79
10,-2.96,0,1,22,1,4,4.36
10,-0.568,0,0,22,1,4,0.6
10,-0.568,0,0,22,1,4,0.68
10,-0.267,0,1,22,1,4,0.77
10,-1.13,0,1,22,1,4,2.16
10,-3.28,0,1,22,1,4,4.88
10,-4.63,0,1,22,1,4,7.62
10,-3.82,0,0,22,1,4,6.48
10,-0.752,0,1,22,1,4,0.73
10,-0.722,0,1,22,1,4,1.42
10,-1.29,0,1,22,1,4,2.72
10,-2,0,1,22,1,4,3.95
10,-2.58,0,1,22,1,4,4.85
10,-4.15,0,1,22,1,4,5.73
10,-4.28,0,1,22,1,4,6.47
10,-4.72,0,1,22,1,4,9.45
10,-5.1,0,0,22,1,4,7.62
10,-3.78,0,0,22,1,4,6.64
10,-2.91,0,0,22,1,4,4.75
10,-3.02,0,0,22,1,4,4.01
10,-1.97,0,0,22,1,4,3.04
10,-1.53,0,0,22,1,4,1.93
10,-0.706,0,0,22,1,4,0.8
10,-4.3,0,1,19.8,1,18,0.69
10,-7.51,0,1,26,1,18,0.69
10,-6.99,0,1,30,1,18,0.75
10,-4.88,0,1,25,1,18,0.64
10,-7.43,0,1,20,1,18,0.59
10,-7.37,0,1,30,1,18,0.67
10,-0.677,0,1,25,1,31,1.05
10,-0.385,0,1,25,1,31,0.73
10,-0.518,0,1,30.1,1,31,0.94
10,-0.482,0,1,20.4,1,31,0.84
10,-0.513,0,1,20.2,1,31,0.86
10,-0.52,0,1,30,1,31,0.87
10,-0.517,0,1,30.2,1,31,0.81
10,-0.388,0,1,25.1,1,31,0.84
10,-0.279,0,1,20.7,1,31,0.93
10,-0.627,1,1,22,1,1,0.9
10,-3.25,1,1,22,1,1,2.8
10,-4.66,1,1,22,1,1,4.8
10,-6.62,1,1,22,1,1,6.8
10,-8.87,1,1,22,1,1,8.4
10,-9.17,1,1,22,1,1,9.7
10,-11.4,1,0,22,1,1,8.6
10,-8.78,1,0,22,1,1,8
11,-0.317,0,1,22,1,1,0.6
11,-0.353,0,1,22,1,1,0.7
11,-0.34,0,1,22,1,1,0.56
11,-1,0,1,22,1,1,1.49
11,-1.06,0,1,22,1,1,1.63
11,-1.15,0,1,22,1,1,1.88
11,-2.41,0,1,22,1,1,3.37
11,-2.84,0,1,22,1,1,3.75
11,-2.72,0,1,22,1,1,4.02
11,-4.83,0,1,22,1,1,6.15
11,-5.2,0,1,22,1,1,6.06
11,-4.01,0,1,22,1,1,6.47
11,-3.05,0,0,22,1,1,4.1
11,-2.34,0,0,22,1,1,3.64
11,-1.97,0,0,22,1,1,3.6
11,-0.572,0,0,22,1,1,0.85
11,-0.566,0,0,22,1,1,0.7
11,-1.43,0,1,22,1,1,2.79
11,-2.74,0,1,22,1,4,4.36
11,-0.529,0,0,22,1,4,0.6
11,-0.529,0,0,22,1,4,0.68
11,-0.237,0,1,22,1,4,0.77
11,-1.03,0,1,22,1,4,2.16
11,-2.95,0,1,22,1,4,4.88
11,-4.15,0,1,22,1,4,7.62
11,-3.5,0,0,22,1,4,6.48
11,-0.662,0,1,22,1,4,0.73
11,-0.663,0,1,22,1,4,1.42
11,-1.16,0,1,22,1,4,2.72
11,-1.87,0,1,22,1,4,3.95
11,-2.38,0,1,22,1,4,4.85
11,-3.75,0,1,22,1,4,5.73
11,-3.85,0,1,22,1,4,6.47
11,-4.33,0,1,22,1,4,9.45
11,-4.63,0,0,22,1,4,7.62
11,-3.44,0,0,22,1,4,6.64
11,-2.67,0,0,22,1,4,4.75
11,-2.71,0,0,22,1,4,4.01
11,-1.78,0,0,22,1,4,3.04
11,-1.38,0,0,22,1,4,1.93
11,-0.641,0,0,22,1,4,0.8
11,-4.13,0,1,19.8,1,18,0.69
11,-7.15,0,1,26,1,18,0.69
11,-6.7,0,1,30,1,18,0.75
11,-4.64,0,1,25,1,18,0.64
11,-7.12,0,1,20,1,18,0.59
11,-7.24,0,1,30,1,18,0.67
11,-0.602,0,1,25,1,31,1.05
11,-0.349,0,1,25,1,31,0.73
11,-0.47,0,1,30.1,1,31,0.94
11,-0.426,0,1,20.4,1,31,0.84
11,-0.455,0,1,20.2,1,31,0.86
11,-0.472,0,1,30,1,31,0.87
11,-0.458,0,1,30.2,1,31,0.81
11,-0.348,0,1,25.1,1,31,0.84
11,-0.25,0,1,20.7,1,31,0.93
11,-0.546,1,1,22,1,1,0.9
11,-2.91,1,1,22,1,1,2.8
11,-4.32,1,1,22,1,1,4.8
11,-6.1,1,1,22,1,1,6.8
11,-8.18,1,1,22,1,1,8.4
11,-8.5,1,1,22,1,1,9.7
11,-10.7,1,0,22,1,1,8.6
11,-8.09,1,0,22,1,1,8
12,-0.285,0,1,22,1,1,0.6
12,-0.319,0,1,22,1,1,0.7
12,-0.317,0,1,22,1,1,0.56
12,-0.917,0,1,22,1,1,1.49
12,-0.969,0,1,22,1,1,1.63
12,-1.04,0,1,22,1,1,1.88
12,-2.19,0,1,22,1,1,3.37
12,-2.59,0,1,22,1,1,3.75
12,-2.52,0,1,22,1,1,4.02
12,-4.37,0,1,22,1,1,6.15
12,-4.71,0,1,22,1,1,6.06
12,-3.71,0,1,22,1,1,6.47
12,-2.72,0,0,22,1,1,4.1
12,-2.13,0,0,22,1,1,3.64
12,-1.81,0,0,22,1,1,3.6
12,-0.523,0,0,22,1,1,0.85
12,-0.518,0,0,22,1,1,0.7
12,-1.34,0,1,22,1,1,2.79
12,-2.54,0,1,22,1,4,4.36
12,-0.499,0,0,22,1,4,0.6
12,-0.499,0,0,22,1,4,0.68
12,-0.212,0,1,22,1,4,0.77
12,-0.955,0,1,22,1,4,2.16
12,-2.72,0,1,22,1,4,4.88
12,-3.76,0,1,22,1,4,7.62
12,-3.22,0,0,22,1,4,6.48
12,-0.588,0,1,22,1,4,0.73
12,-0.614,0,1,22,1,4,1.42
12,-1.05,0,1,22,1,4,2.72
12,-1.76,0,1,22,1,4,3.95
12,-2.2,0,1,22,1,4,4.85
12,-3.42,0,1,22,1,4,5.73
12,-3.52,0,1,22,1,4,6.47
12,-4.04,0,1,22,1,4,9.45
12,-4.27,0,0,22,1,4,7.62
12,-3.19,0,0,22,1,4,6.64
12,-2.47,0,0,22,1,4,4.75
12,-2.46,0,0,22,1,4,4.01
12,-1.63,0,0,22,1,4,3.04
12,-1.26,0,0,22,1,4,1.93
12,-0.588,0,0,22,1,4,0.8
12,-3.98,0,1,19.8,1,18,0.69
12,-6.83,0,1,26,1,18,0.69
12,-6.43,0,1,30,1,18,0.75
12,-4.47,0,1,25,1,18,0.64
12,-6.82,0,1,20,1,18,0.59
12,-7.07,0,1,30,1,18,0.67
12,-0.542,0,1,25,1,31,1.05
12,-0.32,0,1,25,1,31,0.73
12,-0.432,0,1,30.1,1,31,0.94
12,-0.38,0,1,20.4,1,31,0.84
12,-0.406,0,1,20.2,1,31,0.86
12,-0.437,0,1,30,1,31,0.87
12,-0.412,0,1,30.2,1,31,0.81
12,-0.318,0,1,25.1,1,31,0.84
12,-0.228,0,1,20.7,1,31,0.93
12,-0.484,1,1,22,1,1,0.9
12,-2.62,1,1,22,1,1,2.8
12,-4.02,1,1,22,1,1,4.8
12,-5.7,1,1,22,1,1,6.8
12,-7.62,1,1,22,1,1,8.4
12,-7.96,1,1,22,1,1,9.7
12,-10.1,1,0,22,1,1,8.6
12,-7.54,1,0,22,1,1,8
13,-0.26,0,1,22,1,1,0.6
13,-0.293,0,1,22,1,1,0.7
13,-0.297,0,1,22,1,1,0.56
13,-0.85,0,1,22,1,1,1.49
13,-0.892,0,1,22,1,1,1.63
13,-0.957,0,1,22,1,1,1.88
13,-2,0,1,22,1,1,3.37
13,-2.36,0,1,22,1,1,3.75
13,-2.33,0,1,22,1,1,4.02
13,-3.99,0,1,22,1,1,6.15
13,-4.3,0,1,22,1,1,6.06
13,-3.45,0,1,22,1,1,6.47
13,-2.49,0,0,22,1,1,4.1
13,-1.96,0,0,22,1,1,3.64
13,-1.69,0,0,22,1,1,3.6
13,-0.484,0,0,22,1,1,0.85
13,-0.48,0,0,22,1,1,0.7
13,-1.27,0,1,22,1,1,2.79
13,-2.38,0,1,22,1,4,4.36
13,-0.476,0,0,22,1,4,0.6
13,-0.476,0,0,22,1,4,0.68
13,-0.192,0,1,22,1,4,0.77
13,-0.892,0,1,22,1,4,2.16
13,-2.5,0,1,22,1,4,4.88
13,-3.43,0,1,22,1,4,7.62
13,-2.98,0,0,22,1,4,6.48
13,-0.529,0,1,22,1,4,0.73
13,-0.572,0,1,22,1,4,1.42
13,-0.967,0,1,22,1,4,2.72
13,-1.67,0,1,22,1,4,3.95
13,-2.06,0,1,22,1,4,4.85
13,-3.18,0,1,22,1,4,5.73
13,-3.24,0,1,22,1,4,6.47
13,-3.82,0,1,22,1,4,9.45
13,-3.95,0,0,22,1,4,7.62
13,-2.98,0,0,22,1,4,6.64
13,-2.3,0,0,22,1,4,4.75
13,-2.26,0,0,22,1,4,4.01
13,-1.5,0,0,22,1,4,3.04
13,-1.16,0,0,22,1,4,1.93
13,-0.546,0,0,22,1,4,0.8
13,-3.88,0,1,19.8,1,18,0.69
13,-6.56,0,1,26,1,18,0.69
13,-6.17,0,1,30,1,18,0.75
13,-4.3,0,1,25,1,18,0.64
13,-6.55,0,1,20,1,18,0.59
13,-6.83,0,1,30,1,18,0.67
13,-0.49,0,1,25,1,31,1.05
13,-0.298,0,1,25,1,31,0.73
13,-0.4,0,1,30.1,1,31,0.94
13,-0.343,0,1,20.4,1,31,0.84
13,-0.365,0,1,20.2,1,31,0.86
13,-0.408,0,1,30,1,31,0.87
13,-0.375,0,1,30.2,1,31,0.81
13,-0.293,0,1,25.1,1,31,0.84
13,-0.209,0,1,20.7,1,31,0.93
13,-0.438,1,1,22,1,1,0.9
13,-2.44,1,1,22,1,1,2.8
13,-3.79,1,1,22,1,1,4.8
13,-5.37,1,1,22,1,1,6.8
13,-7.2,1,1,22,1,1,8.4
13,-7.53,1,1,22,1,1,9.7
13,-9.65,1,0,22,1,1,8.6
13,-7.11,1,0,22,1,1,8
14,-0.241,0,1,22,1,1,0.6
14,-0.272,0,1,22,1,1,0.7
14,-0.279,0,1,22,1,1,0.56
14,-0.795,0,1,22,1,1,1.49
14,-0.83,0,1,22,1,1,1.63
14,-0.887,0,1,22,1,1,1.88
14,-1.85,0,1,22,1,1,3.37
14,-2.18,0,1,22,1,1,3.75
14,-2.17,0,1,22,1,1,4.02
14,-3.67,0,1,22,1,1,6.15
14,-3.94,0,1,22,1,1,6.06
14,-3.27,0,1,22,1,1,6.47
14,-2.27,0,0,22,1,1,4.1
14,-1.82,0,0,22,1,1,3.64
14,-1.59,0,0,22,1,1,3.6
14,-0.45,0,0,22,1,1,0.85
14,-0.449,0,0,22,1,1,0.7
14,-1.2,0,1,22,1,1,2.79
14,-2.24,0,1,22,1,4,4.36
14,-0.457,0,0,22,1,4,0.6
14,-0.457,0,0,22,1,4,0.68
14,-0.177,0,1,22,1,4,0.77
14,-0.839,0,1,22,1,4,2.16
14,-2.33,0,1,22,1,4,4.88
14,-3.2,0,1,22,1,4,7.62
14,-2.78,0,0,22,1,4,6.48
14,-0.481,0,1,22,1,4,0.73
14,-0.538,0,1,22,1,4,1.42
14,-0.895,0,1,22,1,4,2.72
14,-1.6,0,1,22,1,4,3.95
14,-1.94,0,1,22,1,4,4.85
14,-2.97,0,1,22,1,4,5.73
14,-3.04,0,1,22,1,4,6.47
14,-3.62,0,1,22,1,4,9.45
14,-3.72,0,0,22,1,4,7.62
14,-2.79,0,0,22,1,4,6.64
14,-2.16,0,0,22,1,4,4.75
14,-2.09,0,0,22,1,4,4.01
14,-1.4,0,0,22,1,4,3.04
14,-1.08,0,0,22,1,4,1.93
14,-0.51,0,0,22,1,4,0.8
14,-3.75,0,1,19.8,1,18,0.69
14,-6.3,0,1,26,1,18,0.69
14,-5.95,0,1,30,1,18,0.75
14,-4.14,0,1,25,1,18,0.64
14,-6.3,0,1,20,1,18,0.59
14,-6.62,0,1,30,1,18,0.67
14,-0.448,0,1,25,1,31,1.05
14,-0.277,0,1,25,1,31,0.73
14,-0.377,0,1,30.1,1,31,0.94
14,-0.312,0,1,20.4,1,31,0.84
14,-0.332,0,1,20.2,1,31,0.86
14,-0.382,0,1,30,1,31,0.87
14,-0.345,0,1,30.2,1,31,0.81
14,-0.271,0,1,25.1,1,31,0.84
14,-0.197,0,1,20.7,1,31,0.93
14,-0.402,1,1,22,1,1,0.9
14,-2.27,1,1,22,1,1,2.8
14,-3.61,1,1,22,1,1,4.8
14,-5.12,1,1,22,1,1,6.8
14,-6.82,1,1,22,1,1,8.4
14,-7.2,1,1,22,1,1,9.7
14,-9.22,1,0,22,1,1,8.6
14,-6.72,1,0,22,1,1,8
15,-0.228,0,1,22,1,1,0.6
15,-0.257,0,1,22,1,1,0.7
15,-0.268,0,1,22,1,1,0.56
15,-0.749,0,1,22,1,1,1.49
15,-0.78,0,1,22,1,1,1.63
15,-0.83,0,1,22,1,1,1.88
15,-1.72,0,1,22,1,1,3.37
15,-2.02,0,1,22,1,1,3.75
15,-2.04,0,1,22,1,1,4.02
15,-3.42,0,1,22,1,1,6.15
15,-3.66,0,1,22,1,1,6.06
15,-3.1,0,1,22,1,1,6.47
15,-2.08,0,0,22,1,1,4.1
15,-1.71,0,0,22,1,1,3.64
15,-1.49,0,0,22,1,1,3.6
15,-0.427,0,0,22,1,1,0.85
15,-0.425,0,0,22,1,1,0.7
15,-1.15,0,1,22,1,1,2.79
15,-2.13,0,1,22,1,4,4.36
15,-0.439,0,0,22,1,4,0.6
15,-0.439,0,0,22,1,4,0.68
15,-0.165,0,1,22,1,4,0.77
15,-0.79,0,1,22,1,4,2.16
15,-2.18,0,1,22,1,4,4.88
15,-2.98,0,1,22,1,4,7.62
15,-2.62,0,0,22,1,4,6.48
15,-0.44,0,1,22,1,4,0.73
15,-0.509,0,1,22,1,4,1.42
15,-0.836,0,1,22,1,4,2.72
15,-1.54,0,1,22,1,4,3.95
15,-1.84,0,1,22,1,4,4.85
15,-2.79,0,1,22,1,4,5.73
15,-2.85,0,1,22,1,4,6.47
15,-3.47,0,1,22,1,4,9.45
15,-3.49,0,0,22,1,4,7.62
15,-2.64,0,0,22,1,4,6.64
15,-2.04,0,0,22,1,4,4.75
15,-1.95,0,0,22,1,4,4.01
15,-1.31,0,0,22,1,4,3.04
15,-1.01,0,0,22,1,4,1.93
15,-0.482,0,0,22,1,4,0.8
15,-3.64,0,1,19.8,1,18,0.69
15,-6.07,0,1,26,1,18,0.69
15,-5.75,0,1,30,1,18,0.75
15,-4.03,0,1,25,1,18,0.64
15,-6.07,0,1,20,1,18,0.59
15,-6.38,0,1,30,1,18,0.67
15,-0.412,0,1,25,1,31,1.05
15,-0.26,0,1,25,1,31,0.73
15,-0.356,0,1,30.1,1,31,0.94
15,-0.288,0,1,20.4,1,31,0.84
15,-0.305,0,1,20.2,1,31,0.86
15,-0.361,0,1,30,1,31,0.87
15,-0.319,0,1,30.2,1,31,0.81
15,-0.259,0,1,25.1,1,31,0.84
15,-0.187,0,1,20.7,1,31,0.93
15,-0.374,1,1,22,1,1,0.9
15,-2.13,1,1,22,1,1,2.8
15,-3.46,1,1,22,1,1,4.8
15,-4.91,1,1,22,1,1,6.8
15,-6.52,1,1,22,1,1,8.4
15,-6.89,1,1,22,1,1,9.7
15,-8.84,1,0,22,1,1,8.6
15,-6.42,1,0,22,1,1,8
16,-0.215,0,1,22,1,1,0.6
16,-0.242,0,1,22,1,1,0.7
16,-0.258,0,1,22,1,1,0.56
16,-0.71,0,1,22,1,1,1.49
16,-0.738,0,1,22,1,1,1.63
16,-0.783,0,1,22,1,1,1.88
16,-1.61,0,1,22,1,1,3.37
16,-1.89,0,1,22,1,1,3.75
16,-1.92,0,1,22,1,1,4.02
16,-3.2,0,1,22,1,1,6.15
16,-3.42,0,1,22,1,1,6.06
16,-2.95,0,1,22,1,1,6.47
16,-1.93,0,0,22,1,1,4.1
16,-1.61,0,0,22,1,1,3.64
16,-1.42,0,0,22,1,1,3.6
16,-0.405,0,0,22,1,1,0.85
16,-0.403,0,0,22,1,1,0.7
16,-1.11,0,1,22,1,1,2.79
16,-2.03,0,1,22,1,4,4.36
16,-0.428,0,0,22,1,4,0.6
16,-0.428,0,0,22,1,4,0.68
16,-0.154,0,1,22,1,4,0.77
16,-0.76,0,1,22,1,4,2.16
16,-2.05,0,1,22,1,4,4.88
16,-2.79,0,1,22,1,4,7.62
16,-2.48,0,0,22,1,4,6.48
16,-0.408,0,1,22,1,4,0.73
16,-0.485,0,1,22,1,4,1.42
16,-0.787,0,1,22,1,4,2.72
16,-1.48,0,1,22,1,4,3.95
16,-1.76,0,1,22,1,4,4.85
16,-2.63,0,1,22,1,4,5.73
16,-2.68,0,1,22,1,4,6.47
16,-3.32,0,1,22,1,4,9.45
16,-3.31,0,0,22,1,4,7.62
16,-2.5,0,0,22,1,4,6.64
16,-1.94,0,0,22,1,4,4.75
16,-1.83,0,0,22,1,4,4.01
16,-1.23,0,0,22,1,4,3.04
16,-0.951,0,0,22,1,4,1.93
16,-0.458,0,0,22,1,4,0.8
16,-3.54,0,1,19.8,1,18,0.69
16,-5.84,0,1,26,1,18,0.69
16,-5.55,0,1,30,1,18,0.75
16,-3.9,0,1,25,1,18,0.64
16,-5.87,0,1,20,1,18,0.59
16,-6.14,0,1,30,1,18,0.67
16,-0.383,0,1,25,1,31,1.05
16,-0.244,0,1,25,1,31,0.73
16,-0.338,0,1,30.1,1,31,0.94
16,-0.266,0,1,20.4,1,31,0.84
16,-0.283,0,1,20.2,1,31,0.86
16,-0.348,0,1,30,1,31,0.87
16,-0.303,0,1,30.2,1,31,0.81
16,-0.246,0,1,25.1,1,31,0.84
16,-0.178,0,1,20.7,1,31,0.93
16,-0.352,1,1,22,1,1,0.9
16,-2.01,1,1,22,1,1,2.8
16,-3.33,1,1,22,1,1,4.8
16,-4.72,1,1,22,1,1,6.8
16,-6.27,1,1,22,1,1,8.4
16,-6.62,1,1,22,1,1,9.7
16,-8.52,1,0,22,1,1,8.6
16,-6.17,1,0,22,1,1,8
17,-0.204,0,1,22,1,1,0.6
17,-0.231,0,1,22,1,1,0.7
17,-0.249,0,1,22,1,1,0.56
17,-0.679,0,1,22,1,1,1.49
17,-0.705,0,1,22,1,1,1.63
17,-0.745,0,1,22,1,1,1.88
17,-1.52,0,1,22,1,1,3.37
